Lintang,Bujur,Tinggi_Ort,CBA
-7.33671,109.82466,1151,4.44234
-7.61449,111.29965,441,4.464166
-7.16798,108.7384,744,4.488202
-6.77141,113.5569,-39.842,4.50608
-6.89691,108.38701,2122,4.5169
-6.71147,111.01428,61,4.51735
-6.97491,109.51271,18,4.550243
-6.35497,108.84994,-54.616,4.552169
-6.73657,110.86503,135,4.590316
-7.34757,114.09004,-58.942,4.595333
-7.66752,110.57338,259,4.609006
-6.63838,109.47531,-35.887,4.648047
-7.16527,107.72442,1544,4.65612
-6.62949,108.03464,70,4.678152
-6.98079,109.22615,121,4.737724
-6.70603,109.73847,-29.763,4.73883
-6.56706,113.051,-51.846,4.759262
-7.18459,107.71826,1613,4.79775
-7.03571,109.49366,78,4.797886
-7.47301,108.92989,144,4.816592
-7.29525,114.3925,-81.192,4.820632
-7.59181,113.729,-60.737,4.87037
-6.61692,107.89913,107,4.899038
-7.00532,109.50317,28,4.931854
-7.58334,108.89531,3,4.937416
-8.56576,112.28299,-546.843,4.969088
-7.65275,110.32931,341,4.971125
-6.72523,108.87893,-3.889,4.986435
-7.22736,113.55807,-1.875,4.994909
-6.40743,111.10946,-3.553,5.026911
-7.24171,111.75565,63,5.046234
-6.87008,110.82322,8,5.064526
-6.65589,109.89599,-32.76,5.094939
-6.10527,105.46633,10.48,5.148168
-6.72677,109.73195,-17.64,5.151967
-7.17037,110.72923,148,5.188099
-6.96408,105.30903,-214.368,5.189968
-6.88871,109.25494,5,5.208072
-7.12151,113.30552,46,5.208994
-6.22767,111.02398,-50.316,5.227364
-6.34721,105.21513,-243.539,5.236222
-8.227,111.96063,241,5.239435
-6.46511,109.32086,-53.101,5.262849
-6.6836,111.02302,67,5.291681
-8.55554,112.2862,-524.432,5.299139
-7.65639,113.99345,11,5.303673
-6.91847,109.10344,14,5.310454
-6.47684,109.3577,-41.702,5.320848
-7.18773,108.73212,736,5.348611
-6.73013,107.42469,621,5.405291
-7.49892,112.04676,75,5.435269
-7.77104,114.52858,-339.129,5.435719
-7.64407,113.85512,-49.776,5.439234
-6.98108,113.77754,99,5.447996
-7.26595,114.40164,-75.658,5.461099
-7.0256,109.49681,47,5.467656
-7.21363,107.709,2073,5.4725
-7.23237,111.72644,62,5.476228
-7.33071,113.95313,-55.203,5.486886
-7.13989,111.43758,101,5.491924
-7.04064,109.34953,145,5.507046
-6.61195,114.31948,-77.361,5.512739
-6.5875,107.90851,69,5.517419
-7.21598,111.42446,48,5.518771
-6.69407,112.58276,-46.222,5.543082
-6.59072,108.62914,-4.878,5.589554
-6.79914,110.84547,26,5.608578
-6.92377,112.51099,27,5.624527
-7.67659,113.98712,16,5.624586
-6.23819,108.74044,-30.124,5.634008
-7.46583,113.76844,-59.122,5.638493
-6.6956,109.74174,-35.455,5.67224
-6.44639,109.25082,-28.731,5.689908
-6.90202,107.965,957,5.704662
-6.76092,107.5212,1225,5.71429
-7.49294,108.92362,92,5.716532
-7.23374,112.84314,-3,5.726604
-7.24049,111.55982,42,5.736495
-7.40988,111.3638,56,5.737245
-6.91923,110.23949,3,5.737697
-6.87086,109.6863,4,5.774499
-7.26143,113.26182,-10.194,5.787981
-7.43052,112.34754,27,5.791452
-8.11436,114.27847,925,5.80075
-7.61496,114.57739,-236.135,5.8235
-6.57674,110.48816,-35.897,5.848152
-7.34897,111.24082,95,5.859198
-7.68104,113.13763,-11.917,5.861357
-7.75864,113.38344,6,5.866593
-7.84204,114.36379,968,5.887479
-6.8347,108.55198,256,5.888706
-7.66286,110.3613,344,5.915595
-6.4248,112.09911,-52.616,5.923275
-6.79252,107.84324,851,5.92641
-7.34172,113.94969,-59.343,5.928435
-7.21339,111.99393,25,5.9332
-6.64502,110.46681,-26.836,5.946024
-6.89481,114.51743,-63.913,5.947466
-6.81858,108.1253,149,5.949043
-7.85297,114.36036,934,5.999883
-7.28647,113.68223,-19.81,6.008674
-6.16088,111.03322,-56.051,6.018894
-7.25182,109.85123,1317,6.03205
-6.7282,110.14585,-37.702,6.045539
-6.56866,112.9078,-55.197,6.047734
-6.74862,107.48269,852,6.068674
-7.45834,111.77537,461,6.078279
-6.83664,114.1073,-21.685,6.088595
-6.03136,105.23367,-344,6.123619
-6.68441,110.45449,-26.248,6.133916
-7.04925,108.42976,754,6.135066
-7.3261,109.82797,1176,6.16915
-6.87258,110.60089,4,6.189366
-7.10274,105.84588,-1795.79,6.206708
-6.83866,109.27061,-10.172,6.211663
-7.66625,111.56755,107,6.223831
-6.73106,110.15482,-39.299,6.28867
-6.95122,114.07154,8,6.295768
-7.56115,114.30942,-96.146,6.296865
-6.65623,108.90079,-5.183,6.297395
-6.63878,109.04959,-25.194,6.321249
-6.851,108.25577,237,6.321612
-6.90267,108.82265,7,6.324843
-7.27577,114.39854,-79.431,6.328442
-6.94567,113.50258,135,6.334605
-7.19857,108.89988,259,6.365365
-7.18246,108.84958,362,6.373552
-7.28553,114.39552,-80.342,6.382237
-6.6193,108.03782,69,6.402791
-7.43674,112.36714,25,6.416013
-7.38907,114.07707,-70.458,6.429697
-7.63339,113.85847,-52.059,6.441657
-6.68963,109.45934,-33.804,6.446656
-7.36441,111.52101,136,6.473155
-7.06993,113.4638,104,6.508032
-7.01546,109.49999,30,6.532848
-7.0934,108.56965,362,6.533331
-7.15564,107.7275,1403,6.59972
-6.27286,108.72261,-30.695,6.616796
-6.5789,112.90464,-53.043,6.622237
-6.64623,107.88979,148,6.625791
-6.62559,107.60099,327,6.626552
-7.03901,113.47343,293,6.663321
-6.95904,109.37508,62,6.701171
-7.13864,110.73922,64,6.712088
-6.88618,114.66226,-75.906,6.724727
-6.52825,110.50336,-37.798,6.736964
-6.34273,111.41387,-45.8,6.75095
-6.76118,113.56008,-42.542,6.765638
-8.69091,113.66891,-819.686,6.775586
-6.52735,112.92065,-58.427,6.815887
-6.76799,111.13829,12,6.828089
-6.83435,109.4141,-3.615,6.833714
-6.81881,112.97256,-30.516,6.836684
-7.63249,111.43696,117,6.841462
-6.61834,111.32784,-8.908,6.843191
-6.36054,108.99447,-36.59,6.846703
-7.75214,113.36285,-3.465,6.858852
-7.20108,113.42284,19,6.894822
-6.91083,110.10048,4,6.897574
-6.68513,109.74504,-38.542,6.904008
-8.70964,112.23772,-884.821,6.950153
-6.99669,108.26374,579,6.950677
-7.37094,110.23954,522,6.9567
-7.22644,106.09757,-2266.645,6.961259
-7.25376,110.13475,671,6.96237
-6.40014,112.53279,-61.257,6.982047
-7.45676,111.20709,174,6.984799
-7.15918,114.71978,-43.134,7.032412
-6.5575,113.05397,-51.817,7.046924
-6.8291,110.4637,-13.925,7.075254
-6.44062,108.67656,-10.948,7.077541
-6.69502,107.87427,292,7.086356
-7.45689,110.21254,357,7.126469
-7.07046,110.05055,526,7.139124
-6.85802,112.96036,-18.095,7.139904
-7.60148,113.72595,-57.454,7.145863
-6.69425,110.45139,-26.203,7.179744
-6.38142,111.72623,-39.984,7.18397
-7.22414,112.84611,-6,7.184525
-6.84408,112.10986,-8.4,7.228232
-6.4329,112.23823,-55.603,7.230027
-8.16985,114.26105,580,7.23405
-6.81676,110.27155,-20.045,7.248623
-7.24484,111.76544,64,7.258984
-7.52968,113.89095,-88.886,7.259154
-7.06067,105.42428,-109.5,7.266516
-6.63649,107.8929,106,7.270303
-6.73714,109.72872,-12.708,7.289954
-7.21105,113.41972,14,7.2905
-7.16982,114.71647,-45.825,7.299422
-6.93057,110.09432,7,7.305132
-6.59302,107.75762,175,7.305291
-7.12908,110.59953,49,7.359382
-7.13489,105.69103,-1478.258,7.378398
-7.12284,112.44873,5,7.422216
-7.64237,113.8557,-49.776,7.439761
-6.61365,110.90348,1168,7.44179
-7.38065,109.243,176,7.442185
-7.45098,110.64129,289,7.487966
-7.75539,113.37314,2,7.497211
-7.73085,111.1211,885,7.5089
-6.94899,109.09389,18,7.514585
-6.72087,107.39566,450,7.56151
-7.21298,112.99197,-2.107,7.63145
-6.73512,108.87579,-3.993,7.636195
-7.21568,110.28826,859,7.647976
-6.86122,109.68932,4,7.659467
-7.25712,108.41816,220,7.689643
-6.91876,105.32339,-20.799,7.70066
-6.73,108.15372,31,7.703968
-7.13651,105.54469,-733.907,7.705738
-6.80234,107.84013,926,7.707839
-6.61351,113.46388,-57.848,7.713079
-7.84098,111.79712,2019,7.75103
-6.75171,107.49231,906,7.774147
-6.68408,107.58245,724,7.784319
-6.60323,107.75439,149,7.803556
-6.49829,111.081,-2.554,7.805482
-6.83203,110.47289,-12.903,7.807727
-7.76063,113.39136,5,7.813498
-6.58911,112.90149,-43.767,7.814846
-7.31643,112.2464,72,7.819191
-6.99552,108.937,17,7.821774
-6.83826,108.11901,214,7.82274
-7.6868,113.98394,17,7.83863
-6.74668,108.28875,61,7.853802
-7.26779,108.41478,189,7.858799
-7.48298,108.92675,75,7.878745
-6.3508,111.12712,-24.181,7.886901
-7.60757,112.7262,40,7.897518
-7.21775,113.56108,-2.318,7.902121
-6.86782,108.10956,233,7.903347
-7.39525,111.08432,81,7.904146
-6.7339,107.86188,479,7.926669
-7.31974,113.95657,-51.485,7.938337
-7.15862,112.72385,22,7.940286
-7.64624,113.99664,7,7.955336
-6.67462,109.74833,-41.806,7.960957
-7.27003,111.84418,78,7.974728
-6.19723,111.31679,-47.913,8.022644
-7.28298,110.26711,697,8.039198
-7.04583,109.4905,61,8.052655
-6.96482,109.51584,16,8.094117
-7.02017,110.34944,201,8.10743
-6.77912,109.71562,-5.268,8.107445
-6.76194,109.43673,-18.774,8.137834
-7.81782,113.37344,38,8.1465
-7.18823,110.58099,123,8.149975
-6.73243,110.15631,-39.299,8.181517
-6.82401,109.41733,-7.219,8.188925
-7.61534,110.73149,122,8.19458
-6.9207,110.09741,6,8.198366
-6.96931,109.37186,73,8.202456
-7.67783,113.1275,-11.805,8.205511
-7.21679,111.42425,54,8.214623
-6.71825,109.30826,-38.756,8.216192
-7.23109,113.41346,0.808,8.225983
-7.57985,110.17392,276,8.239552
-7.35802,114.08677,-60.746,8.271916
-7.53227,109.90577,879,8.28839
-7.59524,114.01264,-31.211,8.314056
-7.61112,113.72292,-55.199,8.320957
-6.72823,109.30513,-38.204,8.326327
-6.5157,108.65286,-3.426,8.330579
-6.4822,110.37618,-48.279,8.359933
-8.43291,112.32473,-205.781,8.366024
-7.87611,113.35522,186,8.379403
-6.83356,112.11315,-9.65,8.390366
-6.52621,111.35663,-25.579,8.455474
-6.84486,111.96791,8,8.460868
-6.52204,107.77997,66,8.511256
-6.36818,105.20843,-274.246,8.517373
-7.62533,114.57414,-246.804,8.526328
-7.56937,110.46145,1354,8.54238
-7.77788,113.44455,19,8.543368
-7.35277,113.94628,-62.092,8.559602
-6.85163,109.69233,-0.095,8.574574
-7.24884,109.42689,563,8.587914
-7.20653,113.84934,-7.977,8.589908
-7.64257,111.43386,120,8.626317
-6.90123,108.67969,21,8.633997
-6.35768,105.21179,-214.71,8.63499
-6.28386,111.14807,-46.419,8.643414
-6.751,113.56325,-43.974,8.670759
-7.48194,110.63158,329,8.680995
-7.07575,108.51357,558,8.682605
-6.65996,114.73279,-75.953,8.705732
-7.23422,109.14679,1743,8.71876
-7.52445,113.75005,-75.834,8.74738
-7.54214,109.90267,709,8.763455
-6.85469,111.96485,4,8.763488
-7.57384,111.31243,290,8.766083
-7.76188,113.3937,4,8.790674
-7.12572,105.54811,-629.921,8.794614
-6.51849,110.50642,-36.716,8.804199
-7.29857,111.96726,58,8.821236
-6.89719,108.10019,237,8.826136
-7.46138,110.63805,335,8.826907
-7.11797,112.87926,85,8.868081
-7.68869,113.12822,-10.24,8.872265
-6.97031,108.18046,505,8.887736
-6.57772,107.91163,51,8.896511
-7.2748,110.69653,168,8.904922
-6.68021,108.01868,110,8.915526
-7.35395,109.96169,1086,8.92049
-7.09045,108.56027,502,8.923897
-7.22275,111.99102,30,8.930353
-7.8066,110.95539,167,8.932282
-7.1473,105.54126,-908.974,8.945768
-7.32435,109.97098,1723,8.99657
-7.69863,113.12511,-6.275,8.997547
-6.75711,111.1417,10,8.999784
-6.81371,109.42054,-7.926,9.002172
-7.41947,113.9254,-72.473,9.037534
-6.66466,107.73517,590,9.048673
-8.54531,112.28942,-494.775,9.105841
-6.46013,107.949,23,9.121186
-7.75399,113.24996,6,9.126599
-7.80337,111.8089,1995,9.13005
-7.15709,105.97428,-2260.226,9.135731
-6.00574,105.15299,-934.589,9.135921
-7.1049,114.45191,-97.577,9.144192
-6.88437,109.9663,-11.399,9.177569
-7.36771,112.15032,108,9.186524
-6.86147,108.25247,247,9.196887
-6.7003,111.58836,14,9.210425
-6.54733,107.62573,145,9.292669
-6.46992,107.94588,25,9.311029
-6.74756,109.72549,-7.676,9.312003
-7.46671,111.20397,221,9.352086
-6.76197,114.27269,-65.569,9.399158
-6.62362,113.4607,-56.802,9.400488
-7.47167,110.63482,363,9.403326
-7.28665,113.96694,-36.293,9.410028
-7.2018,108.90994,88,9.417045
-7.16129,111.50453,65,9.422496
-6.56146,109.64196,-46.028,9.425517
-7.27555,113.97039,-26.568,9.446332
-6.17136,105.27122,-189.005,9.447546
-7.07869,108.52293,562,9.449266
-6.71978,107.42496,588,9.449525
-8.03396,113.30574,208,9.457318
-7.95507,113.04483,1781,9.46859
-6.21465,111.20188,-53.748,9.476085
-7.7747,113.43445,13,9.480085
-6.60914,108.041,62,9.488793
-6.8545,112.1066,-5.783,9.513147
-6.84404,111.82558,56,9.516982
-7.10176,109.33042,199,9.517034
-6.80875,108.12844,79,9.529641
-7.05208,111.76047,45,9.53601
-7.62072,113.71994,-52.898,9.54551
-7.56268,114.59377,-163.686,9.571432
-6.58131,109.35105,-36.578,9.60317
-7.15367,107.43387,1658,9.6134
-7.55926,111.74376,129,9.629115
-6.79199,112.83825,-38.349,9.632482
-6.98994,111.63822,157,9.638742
-6.66411,109.75161,-43.682,9.658697
-6.97323,108.18962,516,9.688783
-7.15132,113.43837,25,9.691395
-7.40754,111.79134,241,9.712257
-7.15855,110.59028,127,9.729058
-6.93191,111.08696,331,9.749848
-6.85339,107.81191,1062,9.76279
-6.59928,112.89829,-41.404,9.775563
-6.85953,107.83118,936,9.776835
-6.50868,110.50948,-35.765,9.780802
-7.64498,112.00094,51,9.782168
-6.60336,113.46704,-57.635,9.786343
-7.22926,111.71675,55,9.786462
-8.15621,113.26734,28,9.788745
-6.8034,109.42374,-12.43,9.804976
-6.91695,114.65269,-69.789,9.809856
-6.65958,109.04303,-24.192,9.816735
-7.13746,112.87318,56,9.837137
-7.22106,113.41659,3.147,9.84011
-7.37876,114.0803,-66.266,9.844548
-6.82749,114.82319,-86.35,9.867167
-7.12011,110.03502,741,9.874634
-7.30878,113.96002,-48.683,9.899516
-7.07154,113.32107,51,9.929005
-7.31882,114.66996,-118.087,9.932399
-6.8347,109.55655,1,9.943256
-6.2985,105.81007,-16.737,9.969295
-6.75254,114.70392,-81.916,9.979806
-6.90938,109.6742,12,9.984577
-6.44162,105.18505,-382.576,10.020636
-6.53748,107.62883,104,10.035394
-6.81214,107.83701,999,10.051691
-6.84823,114.10371,-18.131,10.05501
-7.0542,111.47507,158,10.074813
-6.48915,110.51557,-34.134,10.089004
-7.03047,109.35273,112,10.100904
-6.78553,107.59866,1569,10.10618
-7.24336,112.84013,-2.761,10.115555
-6.66904,111.31201,-6.628,10.122608
-6.67545,107.8805,193,10.131836
-6.54823,113.62639,-57.014,10.152821
-7.12548,113.73257,-13.375,10.164882
-7.11491,114.44881,-108,10.169245
-7.46639,110.20957,338,10.18568
-7.58609,110.74069,123,10.213057
-6.49888,110.51252,-34.41,10.222919
-6.28096,108.727,-30.388,10.234688
-6.64642,108.90388,-6.407,10.244062
-6.58283,107.76083,113,10.258592
-7.30811,111.96425,62,10.26071
-6.93978,109.23899,25,10.266812
-6.07923,105.15078,-866.525,10.270096
-6.73042,107.42156,621,10.278175
-6.91303,114.79654,-97.776,10.285476
-6.88081,107.89825,753,10.303123
-6.74502,108.87263,-3.221,10.305939
-6.72012,108.15691,32,10.30915
-6.44245,109.11141,-36.606,10.314023
-7.91245,113.91335,308,10.332998
-7.78105,113.45464,26,10.351092
-6.60776,109.4849,-41.489,10.355376
-7.08273,111.46614,103,10.36009
-6.66609,109.89279,-31.528,10.362323
-7.97824,114.46373,-75.962,10.40432
-6.57662,113.04803,-51.002,10.412123
-7.15805,105.53784,-1026.942,10.422658
-6.69264,110.16875,-45.59,10.425868
-6.6486,109.47214,-35.383,10.438333
-7.67755,110.57023,236,10.439752
-6.99711,110.49811,17,10.443748
-7.23447,113.12753,2.64,10.472941
-7.6046,114.58065,-231.079,10.478023
-7.00659,111.48994,116,10.482531
-7.49481,110.20065,348,10.50019
-6.55718,107.62261,159,10.513081
-6.76317,107.85258,607,10.53153
-6.34359,111.60706,-40.058,10.53772
-7.26448,113.97384,-16.994,10.540205
-7.47593,110.20661,335,10.545932
-6.66293,113.02115,-51.709,10.555797
-7.09491,114.45505,-93.81,10.568606
-7.0728,108.50419,441,10.580281
-6.82843,108.12215,101,10.592094
-6.50166,109.37595,-41.507,10.592389
-7.57108,114.30635,-96.759,10.596227
-7.21572,106.10098,-2258.15,10.598242
-7.24317,110.13806,676,10.606051
-7.20727,109.72279,1846,10.61184
-7.62524,110.72838,120,10.617874
-6.73621,108.29207,52,10.627937
-6.50939,109.45941,-39.667,10.637934
-6.72394,107.40531,518,10.661945
-7.65267,111.43066,127,10.673909
-6.54796,113.05694,-51.853,10.677125
-6.75805,109.72221,-5.408,10.679572
-7.08092,114.17325,-34.581,10.68562
-6.98675,110.50134,13,10.699646
-6.47972,107.94277,28,10.725903
-7.29775,113.96347,-45.37,10.727878
-6.77628,107.56962,1637,10.74512
-6.96601,110.50781,9,10.754166
-7.01092,111.77333,35,10.772085
-6.79308,109.42697,-18.075,10.787697
-7.63031,113.71696,-49.355,10.795004
-7.52265,111.32847,141,10.819838
-6.6533,113.02413,-52.879,10.8269
-6.70352,107.5763,1012,10.87404
-6.56794,107.91476,57,10.882464
-6.78244,107.58898,1556,10.90074
-6.7286,111.57928,22,10.915152
-6.58617,112.61643,-50.797,10.923882
-6.77885,111.13489,12,10.925757
-6.9764,110.50457,11,10.934508
-6.97613,108.1988,524,10.938743
-7.83645,114.22332,216,10.942392
-7.09375,109.90074,756,10.948332
-6.77269,114.69766,-82.952,10.98537
-7.46348,109.92736,810,10.998985
-7.31759,111.96126,61,11.005295
-6.11003,105.29078,-123.124,11.010571
-6.71061,108.44592,26,11.028005
-6.57388,109.92163,-44.086,11.029168
-6.95648,110.86599,142,11.03572
-6.45031,107.95214,21,11.045787
-6.90695,108.09707,239,11.068368
-7.16877,105.53444,-1185.255,11.078007
-6.22668,111.23955,-52.196,11.112016
-6.71017,108.16011,32,11.113251
-6.76859,109.7189,-4.474,11.120813
-6.46295,109.10499,-33.757,11.147946
-7.0833,111.75071,107,11.181916
-7.98473,113.32118,652,11.202842
-6.78147,107.5516,1594,11.23902
-6.62369,107.74797,167,11.2614
-7.36488,112.65938,10,11.284351
-7.17907,110.01657,1125,11.28847
-7.0923,111.46315,103,11.297277
-7.39842,114.50249,-99.164,11.312607
-6.90884,110.24274,1,11.321938
-7.3684,114.08353,-63.368,11.328027
-7.06981,108.49478,488,11.336382
-6.6657,107.88362,165,11.341759
-6.85337,113.53133,-15.423,11.363757
-7.27645,107.97857,1471,11.37052
-6.63011,109.33579,-40.61,11.373444
-6.27409,111.15111,-46.769,11.387621
-7.59769,112.72928,18,11.387934
-6.63392,107.74476,310,11.413836
-7.47945,112.19541,35,11.426084
-6.70407,109.59739,-29.084,11.43717
-7.37527,112.65616,10,11.437732
-7.16244,114.1478,-36.991,11.438714
-6.87762,108.10643,220,11.44549
-6.78491,114.83656,-81.175,11.448462
-7.086,114.02952,44,11.463572
-8.68879,112.24431,-851.609,11.498011
-7.60553,110.73457,120,11.506163
-7.21453,112.84911,-5,11.528574
-7.06247,111.75722,55,11.553591
-6.50873,109.23137,-42.305,11.569919
-7.22616,111.70712,47,11.599784
-6.95936,110.87512,212,11.623921
-7.63995,113.71395,-48.087,11.643426
-6.84375,110.50975,-3.587,11.67041
-6.77236,109.43346,-17.308,11.676181
-6.55701,111.347,-18.1,11.677996
-6.88742,108.1033,240,11.688661
-6.70023,108.16329,33,11.692506
-6.63375,110.75452,160,11.770862
-6.87779,107.88871,725,11.778635
-7.7427,112.25389,137,11.786337
-6.61586,107.60407,298,11.827621
-6.84464,109.55343,4,11.830058
-6.77461,108.86324,-0.6,11.834641
-6.48953,107.93964,29,11.837044
-6.69296,111.02008,70,11.841269
-6.64066,108.18232,42,11.84472
-7.10971,112.31116,7,11.8545
-6.58651,110.48512,-35.053,11.875862
-6.72574,108.29539,49,11.8815
-6.47937,110.51865,-31.918,11.895869
-7.94508,113.04793,1698,11.92776
-7.00755,110.49483,19,11.930348
-8.11115,114.42207,-5.887,11.948506
-6.82101,107.53909,1091,11.96401
-7.11495,105.55154,-473.248,11.98433
-6.75479,107.50194,946,11.98564
-6.52763,107.63195,97,12.010727
-7.10192,111.46012,114,12.022598
-7.02837,107.76806,670,12.031895
-6.68038,108.16964,40,12.036068
-7.39865,110.08935,2160,12.03826
-6.32074,109.00705,-55.351,12.043664
-7.16308,112.43613,18,12.04908
-7.63608,113.99985,-1.383,12.077424
-6.63077,108.18548,46,12.107918
-6.60463,109.91198,-40.156,12.134034
-7.02032,109.35591,103,12.138569
-7.99175,114.12515,1587,12.14267
-7.29798,109.26894,699,12.154043
-7.46947,110.49284,1161,12.1682
-6.55814,107.91789,49,12.181792
-6.92264,113.36754,120,12.184089
-6.78274,109.4302,-17.832,12.199141
-6.60287,110.33843,-23.583,12.210805
-6.75491,108.8695,-1.893,12.2134
-7.98855,114.11498,1489,12.22072
-7.51958,110.47709,1412,12.23671
-6.5108,110.9356,183,12.259148
-6.51776,107.63505,113,12.267773
-7.30774,111.96229,59,12.299675
-7.03824,107.76493,671,12.307913
-6.86258,107.8408,886,12.317545
-7.1521,107.87055,1360,12.32261
-7.23261,110.14137,681,12.350532
-7.8312,114.36717,787,12.356689
-6.65363,109.75487,-45.464,12.368171
-6.61345,107.75117,132,12.387704
-7.01849,107.7712,668,12.39859
-7.59582,110.73763,121,12.404148
-6.65057,108.17914,43,12.40618
-6.69037,108.01549,132,12.42919
-7.83067,109.38263,-44.246,12.433354
-6.64429,108.61218,-8.121,12.435066
-7.2046,111.63972,59,12.439344
-6.69381,107.57938,832,12.441057
-6.55362,109.5979,-37.926,12.449601
-6.69028,108.16647,32,12.45238
-7.50419,110.19768,337,12.455266
-7.02218,109.21319,112,12.462828
-6.78271,107.84635,686,12.473416
-6.69402,109.60053,-29.032,12.477432
-7.66274,111.42749,134,12.484349
-6.82447,113.39811,-31.271,12.494909
-7.65746,110.57653,278,12.496116
-6.63374,113.45754,-54.139,12.517146
-7.09125,114.17004,-33.663,12.527742
-6.77293,107.84946,586,12.551467
-7.289,111.97026,57,12.566322
-7.18827,109.87114,1957,12.57425
-7.83097,112.22621,284,12.599921
-6.61291,110.33529,-22.828,12.609013
-7.59698,113.86995,-69.069,12.610435
-7.75248,112.25084,147,12.610946
-6.83661,111.25962,50,12.632416
-6.74632,111.14509,9,12.635057
-7.72789,113.97111,22,12.637798
-7.64962,113.71092,-46.686,12.64283
-7.93507,113.05105,1596,12.65493
-7.2321,111.9881,30,12.659373
-8.10323,114.28198,1060,12.68192
-6.59897,108.0442,59,12.685042
-7.48539,110.2036,335,12.730785
-7.77151,113.42432,7,12.764997
-7.04835,108.92027,38,12.77974
-7.27569,113.6856,-12.565,12.784396
-7.60552,114.0094,-15.363,12.7925
-6.01147,105.17101,-865.352,12.794845
-6.54834,107.921,53,12.817458
-7.83146,111.80008,1874,12.82135
-6.70034,108.44916,21,12.836793
-6.98512,114.06102,21,12.838315
-6.27769,111.00836,-43.919,12.863971
-6.62086,108.18865,47,12.869445
-6.71526,108.29871,43,12.876215
-7.31457,109.97404,1986,12.87893
-7.69709,113.98074,16,12.894353
-7.39308,112.23,62,12.916482
-7.03536,109.63463,116,12.918579
-6.57146,109.65375,-49.088,12.928846
-7.12491,114.44569,-112.739,12.946368
-6.82193,107.83389,908,12.952205
-6.14207,105.58251,-59.414,12.966323
-6.34114,105.79659,-20.637,12.977144
-6.44047,107.95526,21,13.015308
-7.78423,113.46471,36,13.040062
-7.14718,112.87016,16,13.042115
-6.88383,107.90778,682,13.045343
-7.01805,110.49153,21,13.05458
-6.64456,110.89382,1165,13.05905
-7.54083,113.88745,-89.171,13.065666
-7.92589,111.18477,972,13.075747
-6.53588,109.54244,-40.724,13.0865
-6.72088,108.44268,32,13.090812
